"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"04/05/2020 17:00 - 04/05/2020 18:00","MBA|NO1","FCR","24.60","0.00","24.60","0.62"
"04/05/2020 18:00 - 04/05/2020 19:00","MBA|NO1","FCR","24.50","0.61","24.50",""
"04/05/2020 19:00 - 04/05/2020 20:00","MBA|NO1","FCR","24.60","1.23","24.60",""
"04/05/2020 20:00 - 04/05/2020 21:00","MBA|NO1","FCR","24.40","0.00","24.40","2.44"
"04/05/2020 21:00 - 04/05/2020 22:00","MBA|NO1","FCR","24.60","12.30","24.60",""
"04/05/2020 22:00 - 04/05/2020 23:00","MBA|NO1","FCR","24.60","5.54","24.60",""
"04/05/2020 23:00 - 05/05/2020 00:00","MBA|NO1","FCR","24.60","0.00","24.60","1.85"
"05/05/2020 00:00 - 05/05/2020 01:00","MBA|NO1","FCR","19.30","0.97","19.30",""
"05/05/2020 01:00 - 05/05/2020 02:00","MBA|NO1","FCR","19.30","0.00","19.30","4.83"
"05/05/2020 02:00 - 05/05/2020 03:00","MBA|NO1","FCR","19.50","11.70","19.50",""
"05/05/2020 03:00 - 05/05/2020 04:00","MBA|NO1","FCR","19.30","0.48","19.30",""
"05/05/2020 04:00 - 05/05/2020 05:00","MBA|NO1","FCR","19.30","0.00","19.30","9.65"
"05/05/2020 05:00 - 05/05/2020 06:00","MBA|NO1","FCR","19.50","0.00","19.50","4.39"
"05/05/2020 06:00 - 05/05/2020 07:00","MBA|NO1","FCR","20.20","0.00","20.20","4.55"
"05/05/2020 07:00 - 05/05/2020 08:00","MBA|NO1","FCR","24.30","3.65","24.30",""
"05/05/2020 08:00 - 05/05/2020 09:00","MBA|NO1","FCR","26.40","11.22","26.40",""
"05/05/2020 09:00 - 05/05/2020 10:00","MBA|NO1","FCR","22.30","0.00","22.30","2.79"
"05/05/2020 10:00 - 05/05/2020 11:00","MBA|NO1","FCR","22.30","0.00","22.30","3.35"
"05/05/2020 11:00 - 05/05/2020 12:00","MBA|NO1","FCR","20.40","0.00","20.40","5.61"
"05/05/2020 12:00 - 05/05/2020 13:00","MBA|NO1","FCR","27.30","0.00","27.30","11.60"
"05/05/2020 13:00 - 05/05/2020 14:00","MBA|NO1","FCR","22.30","0.00","22.30","14.50"
"05/05/2020 14:00 - 05/05/2020 15:00","MBA|NO1","FCR","20.30","0.00","20.30","12.18"
"05/05/2020 15:00 - 05/05/2020 16:00","MBA|NO1","FCR","20.30","2.54","20.30",""
"05/05/2020 16:00 - 05/05/2020 17:00","MBA|NO1","FCR","20.40","6.12","20.40",""
"05/05/2020 17:00 - 05/05/2020 18:00","MBA|NO1","FCR","19.40","6.31","19.40",""
"05/05/2020 18:00 - 05/05/2020 19:00","MBA|NO1","FCR","21.30","5.86","21.30",""
"05/05/2020 19:00 - 05/05/2020 20:00","MBA|NO1","FCR","19.30","0.97","19.30",""
"05/05/2020 20:00 - 05/05/2020 21:00","MBA|NO1","FCR","19.40","0.00","19.40","2.43"
"05/05/2020 21:00 - 05/05/2020 22:00","MBA|NO1","FCR","21.40","0.00","21.40","0.54"
"05/05/2020 22:00 - 05/05/2020 23:00","MBA|NO1","FCR","21.30","0.00","21.30",""
"05/05/2020 23:00 - 06/05/2020 00:00","MBA|NO1","FCR","21.40","0.00","21.40","1.07"
"06/05/2020 00:00 - 06/05/2020 01:00","MBA|NO1","FCR","26.00","0.65","26.00",""
"06/05/2020 01:00 - 06/05/2020 02:00","MBA|NO1","FCR","21.10","5.28","21.10",""
"06/05/2020 02:00 - 06/05/2020 03:00","MBA|NO1","FCR","26.00","2.60","26.00",""
"06/05/2020 03:00 - 06/05/2020 04:00","MBA|NO1","FCR","26.00","0.00","26.00","3.90"
"06/05/2020 04:00 - 06/05/2020 05:00","MBA|NO1","FCR","26.00","0.00","26.00","3.90"
"06/05/2020 05:00 - 06/05/2020 06:00","MBA|NO1","FCR","23.10","0.00","23.10","9.82"
"06/05/2020 06:00 - 06/05/2020 07:00","MBA|NO1","FCR","24.40","0.00","24.40","5.49"
"06/05/2020 07:00 - 06/05/2020 08:00","MBA|NO1","FCR","23.40","0.00","23.40","1.17"
"06/05/2020 08:00 - 06/05/2020 09:00","MBA|NO1","FCR","23.50","0.00","23.50","1.18"
"06/05/2020 09:00 - 06/05/2020 10:00","MBA|NO1","FCR","21.00","0.00","21.00","1.05"
"06/05/2020 10:00 - 06/05/2020 11:00","MBA|NO1","FCR","22.00","0.00","22.00","4.40"
"06/05/2020 11:00 - 06/05/2020 12:00","MBA|NO1","FCR","24.40","13.42","24.40",""
"06/05/2020 12:00 - 06/05/2020 13:00","MBA|NO1","FCR","22.00","8.25","22.00",""
"06/05/2020 13:00 - 06/05/2020 14:00","MBA|NO1","FCR","24.10","1.81","24.10",""
"06/05/2020 14:00 - 06/05/2020 15:00","MBA|NO1","FCR","24.00","0.00","24.00","5.40"
"06/05/2020 15:00 - 06/05/2020 16:00","MBA|NO1","FCR","24.00","0.00","24.00","10.20"
"06/05/2020 16:00 - 06/05/2020 17:00","MBA|NO1","FCR","23.10","0.00","23.10","1.73"
"06/05/2020 17:00 - 06/05/2020 18:00","MBA|NO1","FCR","22.00","0.00","22.00",""
"06/05/2020 18:00 - 06/05/2020 19:00","MBA|NO1","FCR","22.00","1.10","22.00",""
"06/05/2020 19:00 - 06/05/2020 20:00","MBA|NO1","FCR","23.10","1.73","23.10",""
"06/05/2020 20:00 - 06/05/2020 21:00","MBA|NO1","FCR","23.00","0.00","23.00",""
"06/05/2020 21:00 - 06/05/2020 22:00","MBA|NO1","FCR","27.00","8.10","27.00",""
"06/05/2020 22:00 - 06/05/2020 23:00","MBA|NO1","FCR","25.00","0.00","25.00","6.88"
"06/05/2020 23:00 - 07/05/2020 00:00","MBA|NO1","FCR","24.10","0.00","24.10","3.62"
"07/05/2020 00:00 - 07/05/2020 01:00","MBA|NO1","FCR","30.00","0.00","30.00","5.25"
"07/05/2020 01:00 - 07/05/2020 02:00","MBA|NO1","FCR","26.10","0.00","26.10","2.61"
"07/05/2020 02:00 - 07/05/2020 03:00","MBA|NO1","FCR","26.00","3.90","26.00",""
"07/05/2020 03:00 - 07/05/2020 04:00","MBA|NO1","FCR","30.00","12.00","30.00",""
"07/05/2020 04:00 - 07/05/2020 05:00","MBA|NO1","FCR","32.10","0.00","32.10","2.41"
"07/05/2020 05:00 - 07/05/2020 06:00","MBA|NO1","FCR","31.90","1.60","31.90",""
"07/05/2020 06:00 - 07/05/2020 07:00","MBA|NO1","FCR","23.50","3.53","23.50",""
"07/05/2020 07:00 - 07/05/2020 08:00","MBA|NO1","FCR","28.30","0.71","28.30",""
"07/05/2020 08:00 - 07/05/2020 09:00","MBA|NO1","FCR","38.50","0.00","38.50","1.93"
"07/05/2020 09:00 - 07/05/2020 10:00","MBA|NO1","FCR","36.10","0.00","36.10","6.32"
"07/05/2020 10:00 - 07/05/2020 11:00","MBA|NO1","FCR","38.00","0.00","38.00","2.85"
"07/05/2020 11:00 - 07/05/2020 12:00","MBA|NO1","FCR","30.50","0.00","30.50","7.63"
"07/05/2020 12:00 - 07/05/2020 13:00","MBA|NO1","FCR","37.00","0.00","37.00","3.70"
"07/05/2020 13:00 - 07/05/2020 14:00","MBA|NO1","FCR","32.10","8.03","32.10",""
"07/05/2020 14:00 - 07/05/2020 15:00","MBA|NO1","FCR","32.00","15.20","32.00",""
"07/05/2020 15:00 - 07/05/2020 16:00","MBA|NO1","FCR","30.00","12.00","30.00",""
"07/05/2020 16:00 - 07/05/2020 17:00","MBA|NO1","FCR","34.10","1.71","34.10",""
"07/05/2020 17:00 - 07/05/2020 18:00","MBA|NO1","FCR","31.90","7.18","31.90",""
"07/05/2020 18:00 - 07/05/2020 19:00","MBA|NO1","FCR","26.10","0.00","26.10","0.65"
"07/05/2020 19:00 - 07/05/2020 20:00","MBA|NO1","FCR","26.00","3.25","26.00",""
"07/05/2020 20:00 - 07/05/2020 21:00","MBA|NO1","FCR","26.10","1.96","26.10",""
"07/05/2020 21:00 - 07/05/2020 22:00","MBA|NO1","FCR","28.00","6.30","28.00",""
"07/05/2020 22:00 - 07/05/2020 23:00","MBA|NO1","FCR","26.00","0.65","26.00",""
"07/05/2020 23:00 - 08/05/2020 00:00","MBA|NO1","FCR","26.10","0.00","26.10","8.48"
"08/05/2020 00:00 - 08/05/2020 01:00","MBA|NO1","FCR","24.00","0.60","24.00",""
"08/05/2020 01:00 - 08/05/2020 02:00","MBA|NO1","FCR","24.10","11.45","24.10",""
"08/05/2020 02:00 - 08/05/2020 03:00","MBA|NO1","FCR","24.00","4.20","24.00",""
"08/05/2020 03:00 - 08/05/2020 04:00","MBA|NO1","FCR","24.00","0.00","24.00","7.20"
"08/05/2020 04:00 - 08/05/2020 05:00","MBA|NO1","FCR","24.10","0.00","24.10","6.63"
"08/05/2020 05:00 - 08/05/2020 06:00","MBA|NO1","FCR","23.90","0.00","23.90","7.17"
"08/05/2020 06:00 - 08/05/2020 07:00","MBA|NO1","FCR","26.10","0.00","26.10","3.26"
"08/05/2020 07:00 - 08/05/2020 08:00","MBA|NO1","FCR","22.80","0.57","22.80",""
"08/05/2020 08:00 - 08/05/2020 09:00","MBA|NO1","FCR","27.00","1.35","27.00",""
"08/05/2020 09:00 - 08/05/2020 10:00","MBA|NO1","FCR","27.00","7.43","27.00",""
"08/05/2020 10:00 - 08/05/2020 11:00","MBA|NO1","FCR","22.00","4.95","22.00",""
"08/05/2020 11:00 - 08/05/2020 12:00","MBA|NO1","FCR","21.10","0.00","21.10","1.06"
"08/05/2020 12:00 - 08/05/2020 13:00","MBA|NO1","FCR","23.00","0.00","23.00","1.73"
"08/05/2020 13:00 - 08/05/2020 14:00","MBA|NO1","FCR","23.00","0.00","23.00","4.03"
"08/05/2020 14:00 - 08/05/2020 15:00","MBA|NO1","FCR","23.10","0.00","23.10","7.51"
"08/05/2020 15:00 - 08/05/2020 16:00","MBA|NO1","FCR","23.00","1.73","23.00",""
"08/05/2020 16:00 - 08/05/2020 17:00","MBA|NO1","FCR","23.10","9.24","23.10",""
"08/05/2020 17:00 - 08/05/2020 18:00","MBA|NO1","FCR","23.00","8.63","23.00",""
"08/05/2020 18:00 - 08/05/2020 19:00","MBA|NO1","FCR","23.10","4.04","23.10",""
"08/05/2020 19:00 - 08/05/2020 20:00","MBA|NO1","FCR","23.00","4.60","23.00",""
"08/05/2020 20:00 - 08/05/2020 21:00","MBA|NO1","FCR","20.80","0.00","20.80",""
"08/05/2020 21:00 - 08/05/2020 22:00","MBA|NO1","FCR","20.90","6.79","20.90",""
"08/05/2020 22:00 - 08/05/2020 23:00","MBA|NO1","FCR","20.70","7.76","20.70",""
"08/05/2020 23:00 - 09/05/2020 00:00","MBA|NO1","FCR","20.80","3.64","20.80",""
"09/05/2020 00:00 - 09/05/2020 01:00","MBA|NO1","FCR","25.20","3.78","25.20",""
"09/05/2020 01:00 - 09/05/2020 02:00","MBA|NO1","FCR","23.30","4.66","23.30",""
"09/05/2020 02:00 - 09/05/2020 03:00","MBA|NO1","FCR","20.70","0.00","20.70","2.07"
"09/05/2020 03:00 - 09/05/2020 04:00","MBA|NO1","FCR","23.20","0.00","23.20","8.70"
"09/05/2020 04:00 - 09/05/2020 05:00","MBA|NO1","FCR","20.80","0.00","20.80","6.24"
"09/05/2020 05:00 - 09/05/2020 06:00","MBA|NO1","FCR","23.20","0.00","23.20",""
"09/05/2020 06:00 - 09/05/2020 07:00","MBA|NO1","FCR","21.80","6.54","21.80",""
"09/05/2020 07:00 - 09/05/2020 08:00","MBA|NO1","FCR","21.80","0.55","21.80",""
"09/05/2020 08:00 - 09/05/2020 09:00","MBA|NO1","FCR","24.20","7.26","24.20",""
"09/05/2020 09:00 - 09/05/2020 10:00","MBA|NO1","FCR","25.30","7.59","25.30",""
"09/05/2020 10:00 - 09/05/2020 11:00","MBA|NO1","FCR","25.00","11.25","25.00",""
"09/05/2020 11:00 - 09/05/2020 12:00","MBA|NO1","FCR","22.20","1.11","22.20",""
"09/05/2020 12:00 - 09/05/2020 13:00","MBA|NO1","FCR","24.20","0.00","24.20","10.89"
"09/05/2020 13:00 - 09/05/2020 14:00","MBA|NO1","FCR","21.90","0.00","21.90","8.76"
"09/05/2020 14:00 - 09/05/2020 15:00","MBA|NO1","FCR","21.70","0.00","21.70","0.54"
"09/05/2020 15:00 - 09/05/2020 16:00","MBA|NO1","FCR","19.80","6.93","19.80",""
"09/05/2020 16:00 - 09/05/2020 17:00","MBA|NO1","FCR","20.90","5.23","20.90",""
"09/05/2020 17:00 - 09/05/2020 18:00","MBA|NO1","FCR","20.70","1.04","20.70",""
"09/05/2020 18:00 - 09/05/2020 19:00","MBA|NO1","FCR","23.20","5.80","23.20",""
"09/05/2020 19:00 - 09/05/2020 20:00","MBA|NO1","FCR","23.20","0.00","23.20",""
"09/05/2020 20:00 - 09/05/2020 21:00","MBA|NO1","FCR","22.30","1.12","22.30",""
"09/05/2020 21:00 - 09/05/2020 22:00","MBA|NO1","FCR","23.00","1.15","23.00",""
"09/05/2020 22:00 - 09/05/2020 23:00","MBA|NO1","FCR","19.90","0.00","19.90","1.99"
"09/05/2020 23:00 - 10/05/2020 00:00","MBA|NO1","FCR","20.80","0.00","20.80","7.28"
"10/05/2020 00:00 - 10/05/2020 01:00","MBA|NO1","FCR","20.20","0.00","20.20","3.03"
"10/05/2020 01:00 - 10/05/2020 02:00","MBA|NO1","FCR","20.30","0.00","20.30","0.51"
"10/05/2020 02:00 - 10/05/2020 03:00","MBA|NO1","FCR","20.00","2.00","20.00",""
"10/05/2020 03:00 - 10/05/2020 04:00","MBA|NO1","FCR","20.20","8.59","20.20",""
"10/05/2020 04:00 - 10/05/2020 05:00","MBA|NO1","FCR","20.20","6.57","20.20",""
"10/05/2020 05:00 - 10/05/2020 06:00","MBA|NO1","FCR","20.30","0.00","20.30","0.51"
"10/05/2020 06:00 - 10/05/2020 07:00","MBA|NO1","FCR","20.00","0.00","20.00","4.00"
"10/05/2020 07:00 - 10/05/2020 08:00","MBA|NO1","FCR","20.20","3.54","20.20",""
"10/05/2020 08:00 - 10/05/2020 09:00","MBA|NO1","FCR","20.30","3.05","20.30",""
"10/05/2020 09:00 - 10/05/2020 10:00","MBA|NO1","FCR","23.00","0.00","23.00",""
"10/05/2020 10:00 - 10/05/2020 11:00","MBA|NO1","FCR","21.20","3.18","21.20",""
"10/05/2020 11:00 - 10/05/2020 12:00","MBA|NO1","FCR","21.30","0.00","21.30","1.07"
"10/05/2020 12:00 - 10/05/2020 13:00","MBA|NO1","FCR","21.20","0.00","21.20","5.30"
"10/05/2020 13:00 - 10/05/2020 14:00","MBA|NO1","FCR","21.20","3.18","21.20",""
"10/05/2020 14:00 - 10/05/2020 15:00","MBA|NO1","FCR","21.30","0.00","21.30","12.25"
"10/05/2020 15:00 - 10/05/2020 16:00","MBA|NO1","FCR","24.20","0.00","24.20","7.87"
"10/05/2020 16:00 - 10/05/2020 17:00","MBA|NO1","FCR","21.30","0.00","21.30","0.53"
"10/05/2020 17:00 - 10/05/2020 18:00","MBA|NO1","FCR","22.00","0.00","22.00","1.65"
"10/05/2020 18:00 - 10/05/2020 19:00","MBA|NO1","FCR","21.20","0.00","21.20","3.71"
"10/05/2020 19:00 - 10/05/2020 20:00","MBA|NO1","FCR","17.80","0.00","17.80","2.23"
"10/05/2020 20:00 - 10/05/2020 21:00","MBA|NO1","FCR","20.30","0.00","20.30","8.12"
"10/05/2020 21:00 - 10/05/2020 22:00","MBA|NO1","FCR","21.10","3.69","21.10",""
"10/05/2020 22:00 - 10/05/2020 23:00","MBA|NO1","FCR","20.20","1.01","20.20",""
"10/05/2020 23:00 - 11/05/2020 00:00","MBA|NO1","FCR","21.20","0.00","21.20","6.89"
"11/05/2020 00:00 - 11/05/2020 01:00","MBA|NO1","FCR","21.20","0.00","21.20","3.71"
"11/05/2020 01:00 - 11/05/2020 02:00","MBA|NO1","FCR","21.30","0.00","21.30","4.79"
"11/05/2020 02:00 - 11/05/2020 03:00","MBA|NO1","FCR","21.00","0.00","21.00","4.20"
"11/05/2020 03:00 - 11/05/2020 04:00","MBA|NO1","FCR","21.20","0.00","21.20","7.42"
"11/05/2020 04:00 - 11/05/2020 05:00","MBA|NO1","FCR","22.30","0.00","22.30","2.79"
"11/05/2020 05:00 - 11/05/2020 06:00","MBA|NO1","FCR","22.30","0.56","22.30",""
"11/05/2020 06:00 - 11/05/2020 07:00","MBA|NO1","FCR","22.70","0.00","22.70","1.14"
"11/05/2020 07:00 - 11/05/2020 08:00","MBA|NO1","FCR","21.70","1.09","21.70",""
"11/05/2020 08:00 - 11/05/2020 09:00","MBA|NO1","FCR","21.80","0.00","21.80",""
"11/05/2020 09:00 - 11/05/2020 10:00","MBA|NO1","FCR","24.30","0.00","24.30","4.86"
"11/05/2020 10:00 - 11/05/2020 11:00","MBA|NO1","FCR","27.10","0.00","27.10","2.03"
"11/05/2020 11:00 - 11/05/2020 12:00","MBA|NO1","FCR","27.20","3.40","27.20",""
"11/05/2020 12:00 - 11/05/2020 13:00","MBA|NO1","FCR","24.80","0.00","24.80","14.88"
"11/05/2020 13:00 - 11/05/2020 14:00","MBA|NO1","FCR","27.20","0.00","27.20","8.16"
"11/05/2020 14:00 - 11/05/2020 15:00","MBA|NO1","FCR","24.80","0.00","24.80","3.10"
"11/05/2020 15:00 - 11/05/2020 16:00","MBA|NO1","FCR","22.80","6.84","22.80",""
"11/05/2020 16:00 - 11/05/2020 17:00","MBA|NO1","FCR","21.70","0.00","21.70","2.17"
"11/05/2020 17:00 - 11/05/2020 18:00","MBA|NO1","FCR","23.80","2.98","23.80",""
"11/05/2020 18:00 - 11/05/2020 19:00","MBA|NO1","FCR","23.90","0.60","23.90",""
"11/05/2020 19:00 - 11/05/2020 20:00","MBA|NO1","FCR","23.80","0.00","23.80","3.57"
"11/05/2020 20:00 - 11/05/2020 21:00","MBA|NO1","FCR","26.20","5.24","26.20",""
"11/05/2020 21:00 - 11/05/2020 22:00","MBA|NO1","FCR","26.20","13.10","26.20",""
"11/05/2020 22:00 - 11/05/2020 23:00","MBA|NO1","FCR","23.90","1.20","23.90",""
"11/05/2020 23:00 - 12/05/2020 00:00","MBA|NO1","FCR","23.70","2.96","23.70",""
"12/05/2020 00:00 - 12/05/2020 01:00","MBA|NO1","FCR","24.60","8.00","24.60",""
"12/05/2020 01:00 - 12/05/2020 02:00","MBA|NO1","FCR","25.60","4.48","25.60",""
"12/05/2020 02:00 - 12/05/2020 03:00","MBA|NO1","FCR","25.70","0.00","25.70","1.93"
"12/05/2020 03:00 - 12/05/2020 04:00","MBA|NO1","FCR","23.60","0.00","23.60","8.26"
"12/05/2020 04:00 - 12/05/2020 05:00","MBA|NO1","FCR","21.60","3.78","21.60",""
"12/05/2020 05:00 - 12/05/2020 06:00","MBA|NO1","FCR","21.80","0.00","21.80","0.55"
"12/05/2020 06:00 - 12/05/2020 07:00","MBA|NO1","FCR","23.80","5.95","23.80",""
"12/05/2020 07:00 - 12/05/2020 08:00","MBA|NO1","FCR","23.90","2.99","23.90",""
"12/05/2020 08:00 - 12/05/2020 09:00","MBA|NO1","FCR","21.60","0.00","21.60","7.56"
"12/05/2020 09:00 - 12/05/2020 10:00","MBA|NO1","FCR","19.80","0.00","19.80","6.44"
"12/05/2020 10:00 - 12/05/2020 11:00","MBA|NO1","FCR","24.50","5.51","24.50",""
"12/05/2020 11:00 - 12/05/2020 12:00","MBA|NO1","FCR","25.80","12.90","25.80",""
"12/05/2020 12:00 - 12/05/2020 13:00","MBA|NO1","FCR","24.60","0.00","24.60","6.15"
"12/05/2020 13:00 - 12/05/2020 14:00","MBA|NO1","FCR","23.60","0.00","23.60","14.16"
"12/05/2020 14:00 - 12/05/2020 15:00","MBA|NO1","FCR","24.20","2.42","24.20",""
"12/05/2020 15:00 - 12/05/2020 16:00","MBA|NO1","FCR","23.90","1.20","23.90",""
"12/05/2020 16:00 - 12/05/2020 17:00","MBA|NO1","FCR","27.80","3.48","27.80",""
"12/05/2020 17:00 - 12/05/2020 18:00","MBA|NO1","FCR","24.40","11.59","24.40",""
"12/05/2020 18:00 - 12/05/2020 19:00","MBA|NO1","FCR","24.50","2.45","24.50",""
"12/05/2020 19:00 - 12/05/2020 20:00","MBA|NO1","FCR","24.40","0.00","24.40",""
"12/05/2020 20:00 - 12/05/2020 21:00","MBA|NO1","FCR","20.50","7.18","20.50",""
"12/05/2020 21:00 - 12/05/2020 22:00","MBA|NO1","FCR","20.30","10.15","20.30",""
"12/05/2020 22:00 - 12/05/2020 23:00","MBA|NO1","FCR","20.40","2.04","20.40",""
"12/05/2020 23:00 - 13/05/2020 00:00","MBA|NO1","FCR","28.50","0.00","28.50","7.84"
"13/05/2020 00:00 - 13/05/2020 01:00","MBA|NO1","FCR","18.20","0.00","18.20","2.28"
"13/05/2020 01:00 - 13/05/2020 02:00","MBA|NO1","FCR","18.30","0.00","18.30","0.92"
"13/05/2020 02:00 - 13/05/2020 03:00","MBA|NO1","FCR","18.00","4.95","18.00",""
"13/05/2020 03:00 - 13/05/2020 04:00","MBA|NO1","FCR","14.40","0.00","14.40","1.08"
"13/05/2020 04:00 - 13/05/2020 05:00","MBA|NO1","FCR","18.10","0.00","18.10","2.72"
"13/05/2020 05:00 - 13/05/2020 06:00","MBA|NO1","FCR","19.20","0.00","19.20","2.40"
"13/05/2020 06:00 - 13/05/2020 07:00","MBA|NO1","FCR","16.40","7.38","16.40",""
"13/05/2020 07:00 - 13/05/2020 08:00","MBA|NO1","FCR","16.00","0.40","16.00",""
"13/05/2020 08:00 - 13/05/2020 09:00","MBA|NO1","FCR","20.20","1.52","20.20",""
"13/05/2020 09:00 - 13/05/2020 10:00","MBA|NO1","FCR","16.30","0.00","16.30","3.67"
"13/05/2020 10:00 - 13/05/2020 11:00","MBA|NO1","FCR","16.20","0.00","16.20","2.84"
"13/05/2020 11:00 - 13/05/2020 12:00","MBA|NO1","FCR","16.30","0.00","16.30","5.71"
"13/05/2020 12:00 - 13/05/2020 13:00","MBA|NO1","FCR","16.10","0.00","16.10","3.62"
"13/05/2020 13:00 - 13/05/2020 14:00","MBA|NO1","FCR","16.30","0.00","16.30","0.82"
"13/05/2020 14:00 - 13/05/2020 15:00","MBA|NO1","FCR","16.30","0.00","16.30","7.74"
"13/05/2020 15:00 - 13/05/2020 16:00","MBA|NO1","FCR","18.20","0.00","18.20","2.73"
"13/05/2020 16:00 - 13/05/2020 17:00","MBA|NO1","FCR","18.20","3.19","18.20",""
"13/05/2020 17:00 - 13/05/2020 18:00","MBA|NO1","FCR","18.30","4.58","18.30",""
"13/05/2020 18:00 - 13/05/2020 19:00","MBA|NO1","FCR","18.20","4.10","18.20",""
"13/05/2020 19:00 - 13/05/2020 20:00","MBA|NO1","FCR","17.20","4.30","17.20",""
"13/05/2020 20:00 - 13/05/2020 21:00","MBA|NO1","FCR","14.30","2.15","14.30",""
"13/05/2020 21:00 - 13/05/2020 22:00","MBA|NO1","FCR","14.20","2.13","14.20",""
"13/05/2020 22:00 - 13/05/2020 23:00","MBA|NO1","FCR","14.20","0.00","14.20","0.36"
"13/05/2020 23:00 - 14/05/2020 00:00","MBA|NO1","FCR","14.30","0.00","14.30","5.01"
"14/05/2020 00:00 - 14/05/2020 01:00","MBA|NO1","FCR","15.80","5.53","15.80",""
"14/05/2020 01:00 - 14/05/2020 02:00","MBA|NO1","FCR","22.90","0.00","22.90","1.72"
"14/05/2020 02:00 - 14/05/2020 03:00","MBA|NO1","FCR","22.80","0.00","22.80","6.84"
"14/05/2020 03:00 - 14/05/2020 04:00","MBA|NO1","FCR","22.80","4.56","22.80",""
"14/05/2020 04:00 - 14/05/2020 05:00","MBA|NO1","FCR","15.80","0.00","15.80","3.95"
"14/05/2020 05:00 - 14/05/2020 06:00","MBA|NO1","FCR","15.90","0.00","15.90","2.39"
"14/05/2020 06:00 - 14/05/2020 07:00","MBA|NO1","FCR","16.80","0.00","16.80","1.68"
"14/05/2020 07:00 - 14/05/2020 08:00","MBA|NO1","FCR","16.90","0.00","16.90","4.23"
"14/05/2020 08:00 - 14/05/2020 09:00","MBA|NO1","FCR","15.20","0.00","15.20","2.66"
"14/05/2020 09:00 - 14/05/2020 10:00","MBA|NO1","FCR","15.40","0.00","15.40","6.55"
"14/05/2020 10:00 - 14/05/2020 11:00","MBA|NO1","FCR","15.40","0.00","15.40","6.93"
"14/05/2020 11:00 - 14/05/2020 12:00","MBA|NO1","FCR","15.30","0.77","15.30",""
"14/05/2020 12:00 - 14/05/2020 13:00","MBA|NO1","FCR","20.40","0.00","20.40","4.08"
"14/05/2020 13:00 - 14/05/2020 14:00","MBA|NO1","FCR","16.20","0.00","16.20","10.94"
"14/05/2020 14:00 - 14/05/2020 15:00","MBA|NO1","FCR","20.30","0.00","20.30","7.61"
"14/05/2020 15:00 - 14/05/2020 16:00","MBA|NO1","FCR","32.40","8.10","32.40",""
"14/05/2020 16:00 - 14/05/2020 17:00","MBA|NO1","FCR","38.20","12.42","38.20",""
"14/05/2020 17:00 - 14/05/2020 18:00","MBA|NO1","FCR","38.30","12.45","38.30",""
"14/05/2020 18:00 - 14/05/2020 19:00","MBA|NO1","FCR","37.40","15.90","37.40",""
"14/05/2020 19:00 - 14/05/2020 20:00","MBA|NO1","FCR","37.30","15.85","37.30",""
"14/05/2020 20:00 - 14/05/2020 21:00","MBA|NO1","FCR","37.40","7.48","37.40",""
"14/05/2020 21:00 - 14/05/2020 22:00","MBA|NO1","FCR","37.10","1.86","37.10",""
"14/05/2020 22:00 - 14/05/2020 23:00","MBA|NO1","FCR","37.30","0.00","37.30","10.26"
"14/05/2020 23:00 - 15/05/2020 00:00","MBA|NO1","FCR","36.40","0.00","36.40","10.92"
"15/05/2020 00:00 - 15/05/2020 01:00","MBA|NO1","FCR","20.90","0.00","20.90","5.75"
"15/05/2020 01:00 - 15/05/2020 02:00","MBA|NO1","FCR","28.00","0.00","28.00","6.30"
"15/05/2020 02:00 - 15/05/2020 03:00","MBA|NO1","FCR","27.80","13.90","27.80",""
"15/05/2020 03:00 - 15/05/2020 04:00","MBA|NO1","FCR","27.90","9.07","27.90",""
"15/05/2020 04:00 - 15/05/2020 05:00","MBA|NO1","FCR","26.00","0.00","26.00","0.65"
"15/05/2020 05:00 - 15/05/2020 06:00","MBA|NO1","FCR","19.90","0.00","19.90","4.48"
"15/05/2020 06:00 - 15/05/2020 07:00","MBA|NO1","FCR","25.90","1.94","25.90",""
"15/05/2020 07:00 - 15/05/2020 08:00","MBA|NO1","FCR","24.90","4.98","24.90",""
"15/05/2020 08:00 - 15/05/2020 09:00","MBA|NO1","FCR","24.00","0.00","24.00","9.00"
"15/05/2020 09:00 - 15/05/2020 10:00","MBA|NO1","FCR","21.80","0.00","21.80","8.18"
"15/05/2020 10:00 - 15/05/2020 11:00","MBA|NO1","FCR","25.90","0.00","25.90","1.94"
"15/05/2020 11:00 - 15/05/2020 12:00","MBA|NO1","FCR","28.90","15.90","28.90",""
"15/05/2020 12:00 - 15/05/2020 13:00","MBA|NO1","FCR","25.00","3.75","25.00",""
"15/05/2020 13:00 - 15/05/2020 14:00","MBA|NO1","FCR","21.80","0.00","21.80","2.18"
"15/05/2020 14:00 - 15/05/2020 15:00","MBA|NO1","FCR","22.90","0.00","22.90","12.60"
"15/05/2020 15:00 - 15/05/2020 16:00","MBA|NO1","FCR","23.00","2.30","23.00",""
"15/05/2020 16:00 - 15/05/2020 17:00","MBA|NO1","FCR","25.40","3.81","25.40",""
